name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;566;0;803;3161;1082;3161;1106;0
header;255;145;255;189;1889;189;1889;145
A;1062;217;1062;240;1083;240;1083;217
B;975;299;975;315;998;315;998;299
B;922;761;922;778;935;778;935;761
A;696;855;696;871;706;871;706;855
B;1063;886;1063;913;1085;913;1085;886
B;644;901;644;917;653;917;653;901
B;688;937;688;952;711;952;711;937
B;749;946;749;961;757;961;757;946
C;1060;1557;1060;1586;1081;1586;1081;1557
B;841;2149;841;2162;849;2162;849;2149
D;1062;2193;1062;2220;1083;2220;1083;2193
B;937;2637;937;2657;953;2657;953;2637
B;819;2846;819;2861;842;2861;842;2846
